time,temperature_2m (Â°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (Â°)
2022-10-01T00:00,14.1,91,0.00,0.00,1,15.2,194
2022-10-01T01:00,13.3,92,0.00,0.00,0,16.5,196
2022-10-01T02:00,12.8,93,0.00,0.00,1,17.3,197
2022-10-01T03:00,12.7,93,0.00,0.00,3,18.3,195
2022-10-01T04:00,12.4,92,0.00,0.00,2,18.2,194
2022-10-01T05:00,11.9,93,0.00,0.00,1,17.6,195
2022-10-01T06:00,11.6,92,0.00,0.00,1,17.4,193
2022-10-01T07:00,12.1,91,0.00,0.00,1,17.4,193
2022-10-01T08:00,13.2,89,0.00,0.00,0,15.6,199
2022-10-01T09:00,14.6,81,0.00,0.00,0,19.6,194
2022-10-01T10:00,15.8,71,0.00,0.00,2,23.1,185
2022-10-01T11:00,16.7,62,0.10,0.00,51,22.6,189
2022-10-01T12:00,17.7,54,0.00,0.00,1,23.2,187
2022-10-01T13:00,18.1,50,0.00,0.00,1,23.5,186
2022-10-01T14:00,18.3,50,0.10,0.00,51,22.3,190
2022-10-01T15:00,17.8,55,0.00,0.00,0,20.4,197
2022-10-01T16:00,17.2,59,0.00,0.00,0,19.6,200
2022-10-01T17:00,16.4,63,0.00,0.00,1,18.7,203
2022-10-01T18:00,15.5,66,0.00,0.00,0,19.0,205
2022-10-01T19:00,14.9,72,0.00,0.00,2,19.3,204
2022-10-01T20:00,14.5,74,0.00,0.00,2,18.7,203
2022-10-01T21:00,14.2,78,0.00,0.00,3,17.9,202
2022-10-01T22:00,14.1,80,0.00,0.00,3,17.6,203
2022-10-01T23:00,14.1,81,0.00,0.00,3,17.3,203
2022-10-02T00:00,13.9,82,0.00,0.00,3,14.7,205
2022-10-02T01:00,13.6,85,0.00,0.00,2,15.3,210
2022-10-02T02:00,13.2,88,0.00,0.00,2,14.5,210
2022-10-02T03:00,12.8,91,0.00,0.00,3,13.0,208
2022-10-02T04:00,12.8,91,0.10,0.00,51,11.9,205
2022-10-02T05:00,12.7,92,0.10,0.00,51,13.6,192
2022-10-02T06:00,12.4,94,0.00,0.00,3,10.0,193
2022-10-02T07:00,12.3,94,0.30,0.00,51,10.2,190
2022-10-02T08:00,12.5,93,0.50,0.00,53,9.8,188
2022-10-02T09:00,13.0,93,0.30,0.00,51,9.4,176
2022-10-02T10:00,13.5,89,0.30,0.00,51,8.4,155
2022-10-02T11:00,14.0,84,0.10,0.00,51,9.2,132
2022-10-02T12:00,15.6,70,0.00,0.00,0,8.0,117
2022-10-02T13:00,16.9,60,0.00,0.00,1,10.7,132
2022-10-02T14:00,17.4,56,0.00,0.00,1,11.3,127
2022-10-02T15:00,17.5,54,0.00,0.00,3,11.5,131
2022-10-02T16:00,17.1,53,0.00,0.00,2,8.7,128
2022-10-02T17:00,16.2,58,0.00,0.00,2,6.4,128
2022-10-02T18:00,15.0,63,0.00,0.00,2,6.4,133
2022-10-02T19:00,14.6,65,0.00,0.00,2,5.6,135
2022-10-02T20:00,14.0,68,0.00,0.00,2,5.9,128
2022-10-02T21:00,13.1,74,0.00,0.00,2,6.3,114
2022-10-02T22:00,12.7,78,0.00,0.00,1,4.0,90
2022-10-02T23:00,11.7,81,0.00,0.00,1,7.2,87
2022-10-03T00:00,11.4,81,0.00,0.00,1,5.4,98
2022-10-03T01:00,12.1,77,0.00,0.00,2,4.7,99
2022-10-03T02:00,11.9,78,0.00,0.00,2,3.3,96
2022-10-03T03:00,11.4,81,0.00,0.00,1,4.1,45
2022-10-03T04:00,11.0,83,0.00,0.00,2,2.2,81
2022-10-03T05:00,10.7,85,0.00,0.00,2,3.1,339
2022-10-03T06:00,10.1,89,0.00,0.00,2,4.7,356
2022-10-03T07:00,9.0,97,0.00,0.00,1,4.9,343
2022-10-03T08:00,11.3,89,0.00,0.00,1,7.2,323
2022-10-03T09:00,13.6,79,0.00,0.00,3,7.8,304
2022-10-03T10:00,15.2,74,0.00,0.00,2,9.1,279
2022-10-03T11:00,15.7,72,0.00,0.00,2,9.4,277
2022-10-03T12:00,16.4,66,0.00,0.00,3,11.8,258
2022-10-03T13:00,17.0,62,0.00,0.00,3,11.6,263
2022-10-03T14:00,17.2,61,0.00,0.00,2,13.0,272
2022-10-03T15:00,16.8,65,0.00,0.00,1,13.3,268
2022-10-03T16:00,16.1,70,0.00,0.00,1,12.2,272
2022-10-03T17:00,15.0,76,0.00,0.00,1,10.4,270
2022-10-03T18:00,13.7,84,0.00,0.00,2,10.4,270
2022-10-03T19:00,13.0,87,0.00,0.00,2,10.1,270
2022-10-03T20:00,12.3,93,0.00,0.00,1,10.1,274
2022-10-03T21:00,12.1,95,0.00,0.00,1,10.5,276
2022-10-03T22:00,11.9,97,0.00,0.00,1,10.1,274
2022-10-03T23:00,11.9,97,0.00,0.00,1,10.5,276
2022-10-04T00:00,12.1,96,0.00,0.00,0,11.2,274
2022-10-04T01:00,12.3,96,0.00,0.00,1,11.2,270
2022-10-04T02:00,13.0,96,0.00,0.00,2,12.6,267
2022-10-04T03:00,13.8,95,0.00,0.00,3,13.8,261
2022-10-04T04:00,14.0,96,0.00,0.00,3,14.6,250
2022-10-04T05:00,14.1,96,0.00,0.00,1,15.3,236
2022-10-04T06:00,14.3,96,0.00,0.00,2,16.1,228
2022-10-04T07:00,14.6,94,0.00,0.00,3,16.8,223
2022-10-04T08:00,15.0,90,0.00,0.00,3,16.8,223
2022-10-04T09:00,15.6,81,0.00,0.00,3,16.3,223
2022-10-04T10:00,16.0,76,0.00,0.00,3,20.7,220
2022-10-04T11:00,16.8,71,0.00,0.00,3,20.6,227
2022-10-04T12:00,17.2,68,0.00,0.00,3,21.3,231
2022-10-04T13:00,17.4,67,0.00,0.00,3,24.0,229
2022-10-04T14:00,17.4,68,0.00,0.00,3,24.2,224
2022-10-04T15:00,17.2,69,0.00,0.00,3,21.7,228
2022-10-04T16:00,17.0,72,0.00,0.00,3,20.9,234
2022-10-04T17:00,16.3,76,0.00,0.00,3,20.0,236
2022-10-04T18:00,15.5,80,0.00,0.00,3,20.7,235
2022-10-04T19:00,15.4,83,0.10,0.00,51,21.6,237
2022-10-04T20:00,15.1,86,0.00,0.00,1,21.4,237
2022-10-04T21:00,14.9,87,0.00,0.00,1,21.3,240
2022-10-04T22:00,14.8,89,0.00,0.00,1,20.2,239
2022-10-04T23:00,14.9,89,0.00,0.00,1,22.7,247
2022-10-05T00:00,15.2,87,0.00,0.00,2,25.1,245
2022-10-05T01:00,15.3,86,0.00,0.00,2,25.8,240
2022-10-05T02:00,15.2,86,0.00,0.00,2,23.9,239
2022-10-05T03:00,15.2,87,0.00,0.00,2,24.0,242
2022-10-05T04:00,15.2,87,0.00,0.00,3,25.6,241
2022-10-05T05:00,15.0,88,0.00,0.00,3,27.2,242
2022-10-05T06:00,15.1,88,0.00,0.00,3,28.0,244
2022-10-05T07:00,15.7,87,0.00,0.00,3,28.5,245
2022-10-05T08:00,16.2,85,0.00,0.00,3,27.7,245
2022-10-05T09:00,17.1,80,0.00,0.00,3,35.4,239
2022-10-05T10:00,17.5,78,0.00,0.00,2,29.4,248
2022-10-05T11:00,18.2,74,0.00,0.00,3,41.1,237
2022-10-05T12:00,18.6,74,0.10,0.00,51,40.5,237
2022-10-05T13:00,17.4,83,0.40,0.00,51,33.9,227
2022-10-05T14:00,16.9,83,0.20,0.00,51,29.5,200
2022-10-05T15:00,16.5,72,0.10,0.00,51,25.0,186
2022-10-05T16:00,16.0,68,0.00,0.00,2,26.7,190
2022-10-05T17:00,15.2,67,0.00,0.00,0,25.8,195
2022-10-05T18:00,14.3,62,0.00,0.00,0,25.6,197
2022-10-05T19:00,13.4,65,0.00,0.00,0,25.8,195
2022-10-05T20:00,13.1,65,0.00,0.00,0,23.4,194
2022-10-05T21:00,12.4,67,0.00,0.00,0,21.3,199
2022-10-05T22:00,11.9,68,0.00,0.00,0,21.5,203
2022-10-05T23:00,11.4,68,0.00,0.00,0,21.9,197
2022-10-06T00:00,10.9,69,0.00,0.00,0,20.7,193
2022-10-06T01:00,10.5,70,0.00,0.00,0,17.5,194
2022-10-06T02:00,10.1,71,0.00,0.00,0,16.8,195
2022-10-06T03:00,9.6,73,0.00,0.00,0,14.5,199
2022-10-06T04:00,8.9,77,0.00,0.00,0,12.9,207
2022-10-06T05:00,8.2,81,0.00,0.00,0,12.1,217
2022-10-06T06:00,7.7,84,0.00,0.00,0,12.5,224
2022-10-06T07:00,8.5,89,0.00,0.00,0,14.6,230
2022-10-06T08:00,10.6,83,0.00,0.00,0,15.0,235
2022-10-06T09:00,13.0,75,0.00,0.00,0,16.8,228
2022-10-06T10:00,14.8,67,0.00,0.00,0,18.4,219
2022-10-06T11:00,16.1,61,0.00,0.00,0,20.5,218
2022-10-06T12:00,17.3,55,0.00,0.00,2,22.7,216
2022-10-06T13:00,17.8,53,0.00,0.00,3,21.8,218
2022-10-06T14:00,17.7,54,0.00,0.00,3,20.2,220
2022-10-06T15:00,17.2,59,0.00,0.00,3,19.1,226
2022-10-06T16:00,16.6,64,0.00,0.00,1,19.2,230
2022-10-06T17:00,15.7,69,0.00,0.00,0,17.8,234
2022-10-06T18:00,14.4,77,0.00,0.00,0,16.3,235
2022-10-06T19:00,13.6,78,0.00,0.00,0,16.0,234
2022-10-06T20:00,13.0,83,0.00,0.00,0,16.2,233
2022-10-06T21:00,12.5,87,0.00,0.00,0,16.5,234
2022-10-06T22:00,12.3,89,0.00,0.00,0,18.4,230
2022-10-06T23:00,12.1,91,0.00,0.00,0,18.4,228
2022-10-07T00:00,12.1,91,0.00,0.00,0,18.3,227
2022-10-07T01:00,12.2,90,0.00,0.00,1,18.3,225
2022-10-07T02:00,12.2,91,0.00,0.00,1,18.3,225
2022-10-07T03:00,12.3,90,0.00,0.00,1,18.3,225
2022-10-07T04:00,12.1,92,0.00,0.00,1,18.3,227
2022-10-07T05:00,11.8,93,0.00,0.00,1,17.8,228
2022-10-07T06:00,11.7,94,0.00,0.00,1,17.7,232
2022-10-07T07:00,12.4,91,0.00,0.00,1,18.5,233
2022-10-07T08:00,13.4,88,0.00,0.00,1,18.4,235
2022-10-07T09:00,15.0,80,0.00,0.00,1,21.7,234
2022-10-07T10:00,16.3,73,0.00,0.00,2,24.7,226
2022-10-07T11:00,17.3,66,0.00,0.00,2,25.7,226
2022-10-07T12:00,17.8,62,0.00,0.00,1,27.8,223
2022-10-07T13:00,18.1,59,0.00,0.00,1,28.0,222
2022-10-07T14:00,18.1,58,0.00,0.00,1,27.6,221
2022-10-07T15:00,17.6,60,0.00,0.00,2,26.7,217
2022-10-07T16:00,17.0,64,0.00,0.00,3,22.1,224
2022-10-07T17:00,16.0,69,0.10,0.00,51,22.5,221
2022-10-07T18:00,15.2,75,0.00,0.00,3,21.3,204
2022-10-07T19:00,14.9,79,0.10,0.00,51,18.6,195
2022-10-07T20:00,14.4,80,0.00,0.00,2,17.3,185
2022-10-07T21:00,13.3,83,0.00,0.00,1,16.2,180
2022-10-07T22:00,12.2,87,0.00,0.00,0,15.6,187
2022-10-07T23:00,11.2,89,0.00,0.00,0,15.1,181
2022-10-08T00:00,10.5,90,0.00,0.00,0,14.8,177
2022-10-08T01:00,10.0,89,0.00,0.00,0,13.7,175
2022-10-08T02:00,9.4,89,0.00,0.00,0,12.6,178
2022-10-08T03:00,8.8,88,0.00,0.00,0,12.6,180
2022-10-08T04:00,8.2,88,0.00,0.00,0,12.6,182
2022-10-08T05:00,7.7,88,0.00,0.00,0,13.8,171
2022-10-08T06:00,7.3,89,0.00,0.00,0,11.6,173
2022-10-08T07:00,7.5,91,0.00,0.00,0,13.0,175
2022-10-08T08:00,9.4,85,0.00,0.00,0,11.3,171
2022-10-08T09:00,11.4,76,0.00,0.00,0,11.5,166
2022-10-08T10:00,12.9,70,0.00,0.00,1,11.2,159
2022-10-08T11:00,14.1,63,0.00,0.00,1,12.3,148
2022-10-08T12:00,14.9,58,0.00,0.00,1,11.9,155
2022-10-08T13:00,15.5,54,0.00,0.00,1,11.0,169
2022-10-08T14:00,15.7,52,0.00,0.00,2,12.3,175
2022-10-08T15:00,15.7,51,0.00,0.00,3,11.6,173
2022-10-08T16:00,15.3,52,0.00,0.00,2,7.2,180
2022-10-08T17:00,14.3,57,0.00,0.00,0,4.2,211
2022-10-08T18:00,12.6,72,0.00,0.00,0,6.6,241
2022-10-08T19:00,10.7,77,0.00,0.00,0,6.6,241
2022-10-08T20:00,9.6,82,0.00,0.00,1,6.8,238
2022-10-08T21:00,8.8,87,0.00,0.00,1,7.3,237
2022-10-08T22:00,8.2,90,0.00,0.00,1,6.0,245
2022-10-08T23:00,7.7,91,0.00,0.00,1,6.2,260
2022-10-09T00:00,7.3,92,0.00,0.00,1,7.2,276
2022-10-09T01:00,6.7,94,0.00,0.00,1,7.6,275
2022-10-09T02:00,6.1,96,0.00,0.00,0,7.2,273
2022-10-09T03:00,6.1,96,0.00,0.00,0,9.2,281
2022-10-09T04:00,6.4,95,0.00,0.00,0,10.7,290
2022-10-09T05:00,7.1,93,0.00,0.00,0,12.4,292
2022-10-09T06:00,7.9,91,0.00,0.00,0,12.2,289
2022-10-09T07:00,7.8,92,0.00,0.00,0,12.2,289
2022-10-09T08:00,10.2,87,0.00,0.00,0,14.1,289
2022-10-09T09:00,13.0,77,0.00,0.00,0,14.1,285
2022-10-09T10:00,14.8,69,0.00,0.00,1,17.4,277
2022-10-09T11:00,15.9,60,0.00,0.00,1,18.4,270
2022-10-09T12:00,16.1,59,0.00,0.00,1,17.3,266
2022-10-09T13:00,16.4,56,0.00,0.00,1,15.5,266
2022-10-09T14:00,16.3,54,0.00,0.00,1,14.8,273
2022-10-09T15:00,16.0,53,0.00,0.00,1,15.5,283
2022-10-09T16:00,15.1,58,0.00,0.00,1,15.0,291
2022-10-09T17:00,13.6,65,0.00,0.00,1,13.9,287
2022-10-09T18:00,12.4,73,0.00,0.00,1,12.4,280
2022-10-09T19:00,11.6,74,0.00,0.00,1,10.5,274
2022-10-09T20:00,10.9,78,0.00,0.00,1,10.1,270
2022-10-09T21:00,10.3,83,0.00,0.00,1,10.1,266
2022-10-09T22:00,10.1,87,0.00,0.00,1,11.7,259
2022-10-09T23:00,9.8,90,0.00,0.00,1,12.1,253
2022-10-10T00:00,9.7,91,0.00,0.00,1,11.8,250
2022-10-10T01:00,9.8,92,0.00,0.00,1,12.4,244
2022-10-10T02:00,10.2,92,0.00,0.00,2,10.5,243
2022-10-10T03:00,10.6,92,0.80,0.00,53,8.9,227
2022-10-10T04:00,10.6,93,0.90,0.00,53,7.8,214
2022-10-10T05:00,10.8,93,0.60,0.00,53,8.1,201
2022-10-10T06:00,11.5,93,0.40,0.00,51,9.2,169
2022-10-10T07:00,11.9,91,0.60,0.00,53,16.6,120
2022-10-10T08:00,11.3,88,0.20,0.00,51,15.8,102
2022-10-10T09:00,11.0,82,0.00,0.00,3,13.6,107
2022-10-10T10:00,11.4,78,0.00,0.00,2,10.4,110
2022-10-10T11:00,12.8,69,0.00,0.00,0,13.9,115
2022-10-10T12:00,14.3,61,0.00,0.00,0,14.2,117
2022-10-10T13:00,15.2,55,0.00,0.00,0,14.7,115
2022-10-10T14:00,15.5,52,0.00,0.00,0,15.0,114
2022-10-10T15:00,15.4,52,0.00,0.00,1,15.5,112
2022-10-10T16:00,14.8,54,0.00,0.00,0,11.9,115
2022-10-10T17:00,13.5,58,0.00,0.00,0,8.7,120
2022-10-10T18:00,11.9,64,0.00,0.00,0,8.5,118
2022-10-10T19:00,10.8,69,0.00,0.00,0,9.0,119
2022-10-10T20:00,9.6,74,0.00,0.00,0,9.5,119
2022-10-10T21:00,8.7,79,0.00,0.00,0,9.7,117
2022-10-10T22:00,7.9,83,0.00,0.00,1,10.2,113
2022-10-10T23:00,7.1,87,0.00,0.00,0,9.0,113
2022-10-11T00:00,6.4,90,0.00,0.00,0,8.4,115
2022-10-11T01:00,6.1,91,0.00,0.00,1,7.4,113
2022-10-11T02:00,6.3,90,0.00,0.00,1,6.9,118
2022-10-11T03:00,6.3,90,0.00,0.00,1,6.1,118
2022-10-11T04:00,5.8,93,0.00,0.00,0,6.6,112
2022-10-11T05:00,5.1,95,0.00,0.00,1,6.4,106
2022-10-11T06:00,4.7,96,0.00,0.00,2,6.5,109
2022-10-11T07:00,5.2,96,0.00,0.00,1,5.7,125
2022-10-11T08:00,7.0,95,0.00,0.00,1,3.4,108
2022-10-11T09:00,9.9,82,0.00,0.00,0,1.8,90
2022-10-11T10:00,11.9,75,0.00,0.00,1,1.1,18
2022-10-11T11:00,13.2,66,0.00,0.00,1,0.8,333
2022-10-11T12:00,13.9,59,0.00,0.00,1,1.3,214
2022-10-11T13:00,14.4,55,0.00,0.00,1,1.8,191
2022-10-11T14:00,14.6,53,0.00,0.00,0,1.8,191
2022-10-11T15:00,14.4,53,0.00,0.00,0,1.6,297
2022-10-11T16:00,14.2,54,0.00,0.00,0,1.4,270
2022-10-11T17:00,13.6,58,0.00,0.00,0,4.7,266
2022-10-11T18:00,12.3,67,0.00,0.00,0,7.1,300
2022-10-11T19:00,9.9,79,0.00,0.00,0,7.9,273
2022-10-11T20:00,8.4,85,0.00,0.00,0,7.7,259
2022-10-11T21:00,7.3,88,0.00,0.00,0,7.6,275
2022-10-11T22:00,7.0,88,0.00,0.00,1,6.6,257
2022-10-11T23:00,6.8,88,0.00,0.00,1,5.8,263
2022-10-12T00:00,6.6,89,0.00,0.00,1,5.4,262
2022-10-12T01:00,6.6,90,0.00,0.00,1,5.4,250
2022-10-12T02:00,6.6,90,0.00,0.00,1,2.8,230
2022-10-12T03:00,6.8,90,0.00,0.00,2,2.4,27
2022-10-12T04:00,7.1,90,0.00,0.00,2,7.2,342
2022-10-12T05:00,7.3,91,0.00,0.00,1,8.1,328
2022-10-12T06:00,7.8,90,0.00,0.00,1,9.9,314
2022-10-12T07:00,7.6,93,0.00,0.00,1,10.4,304
2022-10-12T08:00,9.8,88,0.00,0.00,0,12.2,294
2022-10-12T09:00,12.4,79,0.00,0.00,0,10.8,285
2022-10-12T10:00,13.7,75,0.20,0.00,51,11.3,279
2022-10-12T11:00,15.0,71,0.60,0.00,53,15.2,263
2022-10-12T12:00,16.1,62,0.00,0.00,2,16.2,253
2022-10-12T13:00,16.9,56,0.00,0.00,3,18.3,234
2022-10-12T14:00,17.2,55,0.00,0.00,3,15.3,229
2022-10-12T15:00,17.0,58,0.00,0.00,3,13.2,235
2022-10-12T16:00,16.2,64,0.00,0.00,1,11.3,239
2022-10-12T17:00,14.9,70,0.00,0.00,2,12.0,231
2022-10-12T18:00,13.7,74,0.00,0.00,1,13.1,233
2022-10-12T19:00,13.0,87,1.00,0.00,53,15.3,227
2022-10-12T20:00,12.8,88,0.30,0.00,51,15.3,225
2022-10-12T21:00,12.6,89,0.20,0.00,51,15.6,220
2022-10-12T22:00,12.7,92,0.00,0.00,3,12.0,224
2022-10-12T23:00,12.7,94,0.00,0.00,2,9.2,222
2022-10-13T00:00,12.2,96,0.00,0.00,2,6.4,218
2022-10-13T01:00,12.1,96,0.00,0.00,2,9.4,223
2022-10-13T02:00,11.9,97,0.00,0.00,2,6.1,220
2022-10-13T03:00,11.5,98,0.00,0.00,3,6.3,193
2022-10-13T04:00,10.9,99,0.00,0.00,2,5.8,187
2022-10-13T05:00,9.9,100,0.00,0.00,2,5.4,200
2022-10-13T06:00,9.3,100,0.00,0.00,2,2.9,210
2022-10-13T07:00,12.0,99,0.10,0.00,51,1.6,297
2022-10-13T08:00,12.1,100,0.00,0.00,3,1.8,281
2022-10-13T09:00,13.2,98,0.00,0.00,2,0.7,270
2022-10-13T10:00,13.5,94,0.10,0.00,51,2.9,120
2022-10-13T11:00,14.3,85,0.10,0.00,51,1.5,135
2022-10-13T12:00,15.7,72,0.10,0.00,51,2.4,27
2022-10-13T13:00,16.1,69,0.00,0.00,3,4.0,360
2022-10-13T14:00,16.3,66,0.00,0.00,3,5.2,335
2022-10-13T15:00,16.5,63,0.00,0.00,3,4.8,333
2022-10-13T16:00,16.3,65,0.00,0.00,3,1.8,360
2022-10-13T17:00,15.8,68,0.00,0.00,3,1.8,90
2022-10-13T18:00,14.7,78,0.00,0.00,3,2.2,99
2022-10-13T19:00,13.7,91,0.00,0.00,3,2.4,63
2022-10-13T20:00,13.4,90,0.00,0.00,3,4.0,360
2022-10-13T21:00,13.3,90,0.00,0.00,2,0.5,315
2022-10-13T22:00,12.5,95,0.00,0.00,3,3.9,202
2022-10-13T23:00,12.2,96,0.00,0.00,3,4.3,246
2022-10-14T00:00,11.9,97,0.00,0.00,3,3.8,229
2022-10-14T01:00,11.6,97,0.00,0.00,3,5.6,230
2022-10-14T02:00,11.0,97,0.00,0.00,3,7.7,221
2022-10-14T03:00,10.7,97,0.00,0.00,3,4.9,234
2022-10-14T04:00,9.9,98,0.00,0.00,3,8.9,230
2022-10-14T05:00,9.6,97,0.00,0.00,2,10.2,225
2022-10-14T06:00,9.9,96,0.00,0.00,3,8.2,229
2022-10-14T07:00,10.4,95,0.10,0.00,51,9.0,247
2022-10-14T08:00,11.2,94,0.30,0.00,51,10.5,243
2022-10-14T09:00,12.0,95,0.40,0.00,51,11.2,230
2022-10-14T10:00,12.4,95,0.20,0.00,51,10.3,241
2022-10-14T11:00,13.1,94,0.00,0.00,3,10.5,232
2022-10-14T12:00,13.6,92,0.00,0.00,3,10.7,225
2022-10-14T13:00,13.7,93,0.00,0.00,3,10.7,228
2022-10-14T14:00,13.9,91,0.00,0.00,3,14.8,219
2022-10-14T15:00,13.6,92,0.10,0.00,51,14.6,220
2022-10-14T16:00,13.4,93,0.10,0.00,51,12.3,220
2022-10-14T17:00,13.2,94,0.00,0.00,3,9.9,224
2022-10-14T18:00,12.9,95,0.00,0.00,3,11.2,213
2022-10-14T19:00,13.0,90,0.00,0.00,3,13.2,215
2022-10-14T20:00,12.3,93,0.00,0.00,2,13.3,213
2022-10-14T21:00,11.3,95,0.00,0.00,0,8.8,215
2022-10-14T22:00,10.2,96,0.00,0.00,0,8.5,216
2022-10-14T23:00,9.6,97,0.00,0.00,0,8.4,227
2022-10-15T00:00,9.1,98,0.00,0.00,0,7.8,248
2022-10-15T01:00,8.7,98,0.00,0.00,0,8.2,255
2022-10-15T02:00,8.6,98,0.00,0.00,1,8.7,275
2022-10-15T03:00,8.8,98,0.00,0.00,1,10.6,280
2022-10-15T04:00,9.7,97,0.00,0.00,3,10.4,268
2022-10-15T05:00,10.9,96,0.20,0.00,51,12.4,248
2022-10-15T06:00,11.4,95,0.10,0.00,51,15.0,235
2022-10-15T07:00,11.7,97,0.00,0.00,3,18.4,219
2022-10-15T08:00,12.5,91,0.00,0.00,2,18.9,215
2022-10-15T09:00,13.5,86,0.00,0.00,1,16.3,221
2022-10-15T10:00,14.8,78,0.00,0.00,3,22.0,215
2022-10-15T11:00,15.6,71,0.10,0.00,51,23.5,220
2022-10-15T12:00,15.9,68,0.00,0.00,3,20.2,231
2022-10-15T13:00,15.9,66,0.00,0.00,3,24.7,223
2022-10-15T14:00,16.0,64,0.00,0.00,2,24.7,223
2022-10-15T15:00,15.8,62,0.00,0.00,1,23.9,226
2022-10-15T16:00,15.2,62,0.00,0.00,1,25.3,230
2022-10-15T17:00,14.2,65,0.00,0.00,2,25.3,230
2022-10-15T18:00,13.3,70,0.00,0.00,1,24.3,232
2022-10-15T19:00,12.6,79,0.00,0.00,0,24.1,232
2022-10-15T20:00,12.5,76,0.00,0.00,0,24.3,232
2022-10-15T21:00,12.5,73,0.00,0.00,1,24.5,230
2022-10-15T22:00,12.6,74,0.00,0.00,1,25.4,232
2022-10-15T23:00,12.6,74,0.00,0.00,2,25.0,229
2022-10-16T00:00,12.8,72,0.00,0.00,1,22.5,229
2022-10-16T01:00,12.8,70,0.00,0.00,2,22.2,223
2022-10-16T02:00,12.5,70,0.00,0.00,1,22.4,226
2022-10-16T03:00,12.4,68,0.00,0.00,1,24.6,218
2022-10-16T04:00,11.9,70,0.00,0.00,0,23.7,210
2022-10-16T05:00,11.4,72,0.00,0.00,0,20.2,211
2022-10-16T06:00,10.8,76,0.00,0.00,0,17.1,208
2022-10-16T07:00,10.5,79,0.00,0.00,0,13.6,220
2022-10-16T08:00,11.3,80,0.00,0.00,0,12.5,219
2022-10-16T09:00,13.0,74,0.00,0.00,0,9.1,214
2022-10-16T10:00,14.2,69,0.00,0.00,2,10.7,213
2022-10-16T11:00,15.0,64,0.00,0.00,2,15.2,248
2022-10-16T12:00,16.1,58,0.00,0.00,2,13.9,260
2022-10-16T13:00,16.6,55,0.00,0.00,2,14.8,264
2022-10-16T14:00,16.3,61,0.00,0.00,3,12.6,283
2022-10-16T15:00,16.0,66,0.00,0.00,3,12.0,286
2022-10-16T16:00,15.3,72,0.00,0.00,3,11.0,308
2022-10-16T17:00,14.3,81,1.30,0.00,61,13.6,320
2022-10-16T18:00,13.5,89,1.10,0.00,53,15.9,322
2022-10-16T19:00,14.2,92,0.20,0.00,51,17.9,322
2022-10-16T20:00,14.7,91,0.20,0.00,51,18.9,312
2022-10-16T21:00,15.0,91,0.70,0.00,53,22.9,298
2022-10-16T22:00,15.5,91,0.10,0.00,51,20.1,291
2022-10-16T23:00,15.8,93,0.00,0.00,2,18.8,274
2022-10-17T00:00,15.9,93,0.00,0.00,3,20.1,255
2022-10-17T01:00,15.9,93,0.00,0.00,3,19.1,248
2022-10-17T02:00,15.9,93,0.00,0.00,3,23.8,243
2022-10-17T03:00,15.7,92,0.00,0.00,3,25.3,240
2022-10-17T04:00,15.5,92,0.50,0.00,53,24.3,230
2022-10-17T05:00,15.1,92,1.40,0.00,61,16.8,235
2022-10-17T06:00,14.7,93,0.90,0.00,53,17.4,243
2022-10-17T07:00,14.6,88,0.50,0.00,53,16.7,237
2022-10-17T08:00,14.6,87,0.10,0.00,51,14.6,220
2022-10-17T09:00,15.3,85,0.10,0.00,51,16.9,214
2022-10-17T10:00,15.4,83,0.00,0.00,1,15.8,227
2022-10-17T11:00,16.7,68,0.00,0.00,1,17.1,219
2022-10-17T12:00,17.4,61,0.00,0.00,2,18.3,225
2022-10-17T13:00,17.8,57,0.00,0.00,2,17.0,216
2022-10-17T14:00,17.8,55,0.00,0.00,1,16.4,209
2022-10-17T15:00,17.5,56,0.00,0.00,1,11.7,227
2022-10-17T16:00,16.6,60,0.00,0.00,1,10.9,226
2022-10-17T17:00,15.4,65,0.00,0.00,1,9.7,228
2022-10-17T18:00,14.2,72,0.00,0.00,0,9.7,239
2022-10-17T19:00,12.9,81,0.00,0.00,1,11.1,241
2022-10-17T20:00,12.0,86,0.00,0.00,0,9.9,237
2022-10-17T21:00,11.0,90,0.00,0.00,0,8.8,235
2022-10-17T22:00,10.0,92,0.00,0.00,0,7.5,215
2022-10-17T23:00,9.2,94,0.00,0.00,0,6.7,196
2022-10-18T00:00,9.0,95,0.00,0.00,0,6.8,162
2022-10-18T01:00,9.1,95,0.00,0.00,0,2.6,146
2022-10-18T02:00,8.4,96,0.00,0.00,1,6.2,100
2022-10-18T03:00,7.8,98,0.00,0.00,1,8.3,88
2022-10-18T04:00,7.4,98,0.00,0.00,1,7.3,57
2022-10-18T05:00,7.2,99,0.00,0.00,1,6.6,77
2022-10-18T06:00,7.5,98,0.00,0.00,0,8.5,78
2022-10-18T07:00,6.9,98,0.00,0.00,0,7.7,28
2022-10-18T08:00,8.7,96,0.00,0.00,0,8.3,18
2022-10-18T09:00,12.1,86,0.00,0.00,0,5.2,34
2022-10-18T10:00,14.2,77,0.00,0.00,0,9.0,16
2022-10-18T11:00,15.7,70,0.00,0.00,0,9.8,6
2022-10-18T12:00,16.7,65,0.00,0.00,0,10.4,360
